"Product name","Reference code","Combinations Reference code","Combinations (Attribute - value pair)","Quantity","Pre-tax wholesale price","Pre-tax retail price","Combinations Impact on price (pre-tax)","Combinations wholesale price","Combinations Impact on unit price","Product Combinations ID","Product ID"
"Small Print - Gate of Silk","W12014-6","","Petite Repro - Portail de Soie","6","10.87","25.00","0.00","0.00","0.00","","634"
"Small Print - Earth Keeper","W12005-6","","Petite Repro - Gardienne de la Terre","42","10.87","25.00","0.00","0.00","0.00","","635"
"Small Print - Going Home","W12016-6","","Petite Repro - Retour Chez Soi","9","10.87","25.00","0.00","0.00","0.00","","636"
"Small Print - Early Evening Flowing Into Fall","W12018-6","","Petite Repro - Soirée Glissant Vers l'Automne","11","10.87","25.00","0.00","0.00","0.00","","638"
"Small Print - The Protector","A00048-6","","Petite Repro - Le Protecteur","3","10.87","25.00","0.00","0.00","0.00","","640"
"Small Print - Sky Girl","A01003-6","","Petite Repro - Fille du Ciel","7","10.87","25.00","0.00","0.00","0.00","","641"
"Small Print - Passing Through","A04060-6","","Petite Repro - Traversée","0","10.87","25.00","0.00","0.00","0.00","","642"
"Small print - Tranquility","A09054-6","","Petite repro - Tranquillité","5","10.87","25.00","0.00","0.00","0.00","","643"
"Small Print - Abundance","A16055-6","","Petite Repro - Abondance","12","10.87","25.00","0.00","0.00","0.00","","644"
"Small Print - Lapinx","A13041-6","","Petite Repro - Lapinx","14","10.87","25.00","0.00","0.00","0.00","","645"
"Small Print - Returning","A10044-6","","Petite Repro - Le Retour","4","10.87","25.00","0.00","0.00","0.00","","646"
"Small print - Otherness","A13056-6","","Petite repro - Altérité","12","10.87","25.00","0.00","0.00","0.00","","647"
"Small Print - Origins","A13057-6","","Petite Repro - Origines","10","10.87","25.00","0.00","0.00","0.00","","648"
"Small Print - Silent Seekers","A16058-6","","Petite Repro - En Quête de Silence","9","10.87","25.00","0.00","0.00","0.00","","651"
"Small Print - Wisdom Keepers","A16059-6","","Petite Repro - Gardiens de la Sagesse","0","10.87","25.00","0.00","0.00","0.00","","652"
"Small Print - Messenger","A95053-6","","Petite repro - Messager","3","10.87","25.00","0.00","0.00","0.00","","653"
"Small Print - In Her World","W13026-6","","Petite Repro - Dans son Monde","15","10.87","25.00","0.00","0.00","0.00","","655"
"Small Print - Ice Dream","A12050-6","","Petite Repro - Rêve de Glace","0","10.87","25.00","0.00","0.00","0.00","","658"
"Small Print - Playing With Shadows","W13027-6","","Petite Repro - Jeux d'Ombres","15","10.87","25.00","0.00","0.00","0.00","","659"
"Small Print - Roots Of Another World","A13053-6","","Petite Repro - Racines d'un Autre Monde","8","10.87","25.00","0.00","0.00","0.00","","660"
"Small Print - Harmony","A01038-6","","Petite Repro - Harmonie","50","10.87","25.00","0.00","0.00","0.00","","661"
"Small Print - Water and Spirit Buffalo","W13023-6","","Petite Repro - Eau et Esprit du Bison","11","10.87","25.00","0.00","0.00","0.00","","664"
"Small Print - Horizon","W17062-6","","Petite Repro - Horizon","11","10.87","25.00","0.00","0.00","0.00","","786"
"Small Print - The Forest Temple","A17065-6","","Petite Repro - Temple de la Forêt","1","10.87","25.00","0.00","0.00","0.00","","788"
"Small Print - Northern Masters","W18053-6","","Petite Repro - Maîtres du Nord","0","10.87","25.00","0.00","0.00","0.00","","800"
"Small Print - All my Relations","A20067-6","","Petite Repro - Toutes mes Relations","4","10.87","25.00","0.00","0.00","0.00","","4081"
"Small Print - Footprint","A19054-6","","Petite Repro - Empreintes Ancestrales","12","10.87","25.00","0.00","0.00","0.00","","4088"
"Small Print - Humility","A18062-6","","Petite Repro - Humilité","4","10.87","25.00","0.00","0.00","0.00","","4127"
"Small Print - Refuge","A20055-6","","Petite Repro - Refuge","0","10.87","25.00","0.00","0.00","0.00","","4169"
"Small Print - Seed of Life","A18061-6","","Petite Repro - Semence de Vie","4","10.87","25.00","0.00","0.00","0.00","","4170"
"Small Print - Under the Same Sky","A18066-6","","Petite Repro - Sous le Même Ciel","0","10.87","25.00","0.00","0.00","0.00","","4171"
"Small Print - Wikwemikong","A08021-6","","Petite Repro - Wikwemikong","2","10.87","25.00","0.00","0.00","0.00","","4173"
"Small Print - Kouragimut","A09010-6","","Petite Repro - Kouragimut","0","10.87","25.00","0.00","0.00","0.00","","4174"
"Small Print - Inner Memories","W13047-6","","Petite Repro - Mémoires Ancestrales","0","10.87","25.00","0.00","0.00","0.00","","15171"
"Small Print - Zenith","A16052-6","","Petite Repro - Zénith","0","10.87","25.00","0.00","0.00","0.00","","15172"
"Small Print - Carried Away","A13042-6","","Petite Repro - Emportée","0","10.87","25.00","0.00","0.00","0.00","","15299"
"Small Print - Mahigan","A09010-6","","Petite Repro - Mahigan","0","10.87","25.00","0.00","0.00","0.00","","15300"
"Small Print - Geese Spirit","A10046-6","","Petite Repro - L'Esprit de l'Outarde","0","10.87","25.00","0.00","0.00","0.00","","15301"
"Small Print - Strength Within","A01035-6","","Petite Repro - La Force Intérieur","0","10.87","25.00","0.00","0.00","0.00","","15302"
