"Product ID","Product Combinations ID","Product name","Pre-tax retail price","Quantity"
"916","2930","Frida Cardigan ""Wisdom Keepers""","129","0"
"916","2931","Frida Cardigan ""Wisdom Keepers""","129","0"
"917","2942","Frida Cardigan ""Whisper""","129","0"
"917","2943","Frida Cardigan ""Whisper""","129","2"
"917","2944","Frida Cardigan ""Whisper""","129","1"
"917","2945","Frida Cardigan ""Whisper""","129","0"
"917","2946","Frida Cardigan ""Whisper""","129","1"
"918","2937","Frida Cardigan ""The Forest Temple""","129","1"
"918","2938","Frida Cardigan ""The Forest Temple""","129","0"
"918","2939","Frida Cardigan ""The Forest Temple""","129","1"
"918","2940","Frida Cardigan ""The Forest Temple""","129","1"
"918","2941","Frida Cardigan ""The Forest Temple""","129","1"
"919","2932","Frida Cardigan ""Zenith""","129","0"
"919","2933","Frida Cardigan ""Zenith""","129","1"
"919","2934","Frida Cardigan ""Zenith""","129","1"
"919","2935","Frida Cardigan ""Zenith""","129","0"
"919","2936","Frida Cardigan ""Zenith""","129","0"
"920","2922","Frida Cardigan ""Journey to the Spirit World""","129","1"
"920","2923","Frida Cardigan ""Journey to the Spirit World""","129","1"
"920","2924","Frida Cardigan ""Journey to the Spirit World""","129","2"
"920","2925","Frida Cardigan ""Journey to the Spirit World""","129","0"
"920","2926","Frida Cardigan ""Journey to the Spirit World""","129","1"
"921","3167","Michelle Dress ""Lapinx""","129","1"
"921","3168","Michelle Dress ""Lapinx""","129","0"
"921","3169","Michelle Dress ""Lapinx""","129","1"
"921","3170","Michelle Dress ""Lapinx""","129","1"
"921","3171","Michelle Dress ""Lapinx""","129","0"
"927","2127","Leather Moccasins for Men","0","0"
"927","2128","Leather Moccasins for Men","0","0"
"927","2129","Leather Moccasins for Men","0","0"
"927","2566","Leather Moccasins for Men","0","1"
"927","2567","Leather Moccasins for Men","0","1"
"927","7177","Leather Moccasins for Men","0","0"
"927","7178","Leather Moccasins for Men","0","0"
"927","7179","Leather Moccasins for Men","0","2"
"927","7180","Leather Moccasins for Men","0","2"
"927","7181","Leather Moccasins for Men","0","2"
"930","2153","Leather Moccasins for Men","0","1"
"930","2154","Leather Moccasins for Men","0","1"
"930","2155","Leather Moccasins for Men","0","0"
"930","2156","Leather Moccasins for Men","0","1"
"930","2159","Leather Moccasins for Men","0","1"
"930","2160","Leather Moccasins for Men","0","2"
"930","7182","Leather Moccasins for Men","0","1"
"930","7183","Leather Moccasins for Men","0","0"
"930","7184","Leather Moccasins for Men","0","0"
"930","7185","Leather Moccasins for Men","0","0"
"933","","Pablo Pillow ""Depth""","49","4"
"936","3247","Patti Tunic ""New Day""","119","1"
"936","3248","Patti Tunic ""New Day""","119","0"
"936","3249","Patti Tunic ""New Day""","119","2"
"936","3250","Patti Tunic ""New Day""","119","0"
"936","3251","Patti Tunic ""New Day""","119","0"
"939","3232","Dolly Top ""Depth""","119","1"
"939","3233","Dolly Top ""Depth""","119","0"
"939","3234","Dolly Top ""Depth""","119","0"
"939","3235","Dolly Top ""Depth""","119","1"
"939","3236","Dolly Top ""Depth""","119","0"
"944","3277","Kaplan Tank ""New Day""","129","2"
"944","3278","Kaplan Tank ""New Day""","129","3"
"944","3279","Kaplan Tank ""New Day""","129","1"
"944","3280","Kaplan Tank ""New Day""","129","0"
"944","3281","Kaplan Tank ""New Day""","129","0"
"950","","Pablo Pillow ""New Day""","49","2"
"954","2947","Frida Cardigan ""Merging Earth and Sky""","129","1"
"954","2948","Frida Cardigan ""Merging Earth and Sky""","129","1"
"954","2949","Frida Cardigan ""Merging Earth and Sky""","129","0"
"954","2950","Frida Cardigan ""Merging Earth and Sky""","129","0"
"954","2951","Frida Cardigan ""Merging Earth and Sky""","129","0"
"955","2952","Frida Cardigan ""M'Otter Love""","129","0"
"955","2953","Frida Cardigan ""M'Otter Love""","129","0"
"955","2954","Frida Cardigan ""M'Otter Love""","129","2"
"955","2955","Frida Cardigan ""M'Otter Love""","129","1"
"955","2956","Frida Cardigan ""M'Otter Love""","129","1"
"956","2957","Frida Cardigan ""Silent Seekers""","129","2"
"956","2958","Frida Cardigan ""Silent Seekers""","129","1"
"956","2959","Frida Cardigan ""Silent Seekers""","129","1"
"956","2960","Frida Cardigan ""Silent Seekers""","129","2"
"956","2961","Frida Cardigan ""Silent Seekers""","129","1"
"962","","Vivienne Scarf ""Early Evening Flowing into Fall""","49","3"
"964","3297","Coco Tank ""Depth""","69","1"
"964","3298","Coco Tank ""Depth""","69","0"
"964","3299","Coco Tank ""Depth""","69","3"
"964","3300","Coco Tank ""Depth""","69","0"
"964","3301","Coco Tank ""Depth""","69","1"
"965","3302","Coco Tank ""New Day""","69","1"
"965","3303","Coco Tank ""New Day""","69","2"
"965","3304","Coco Tank ""New Day""","69","1"
"965","3305","Coco Tank ""New Day""","69","2"
"965","3306","Coco Tank ""New Day""","69","1"
"966","3307","Coco Tank ""M'Otter Love""","69","1"
"966","3308","Coco Tank ""M'Otter Love""","69","1"
"966","3309","Coco Tank ""M'Otter Love""","69","0"
"966","3310","Coco Tank ""M'Otter Love""","69","0"
"966","3311","Coco Tank ""M'Otter Love""","69","0"
"968","3322","K Smith T-Shirt ""The Forest Temple""","79","0"
"968","3323","K Smith T-Shirt ""The Forest Temple""","79","1"
"968","3324","K Smith T-Shirt ""The Forest Temple""","79","0"
"968","3325","K Smith T-Shirt ""The Forest Temple""","79","1"
"968","3326","K Smith T-Shirt ""The Forest Temple""","79","0"
"969","3052","Kate Dress ""Forest Temple""","149","0"
"969","3053","Kate Dress ""Forest Temple""","149","1"
"969","3054","Kate Dress ""Forest Temple""","149","0"
"969","3055","Kate Dress ""Forest Temple""","149","2"
"969","3056","Kate Dress ""Forest Temple""","149","0"
"976","3102","Joni Dress ""New Day""","139","0"
"976","3103","Joni Dress ""New Day""","139","0"
"976","3104","Joni Dress ""New Day""","139","1"
"976","3105","Joni Dress ""New Day""","139","0"
"976","3106","Joni Dress ""New Day""","139","1"
"977","2368","Kimono ""M'Otter Love""","109","5"
"979","2370","Kimono ""Forest Temple""","109","6"
"981","3157","Michelle Dress ""Whisper""","129","0"
"981","3158","Michelle Dress ""Whisper""","129","-1"
"981","3159","Michelle Dress ""Whisper""","129","0"
"981","3160","Michelle Dress ""Whisper""","129","1"
"981","3161","Michelle Dress ""Whisper""","129","2"
"984","2992","Skirt Alex ""Silent Seekers""","129","0"
"984","2993","Skirt Alex ""Silent Seekers""","129","1"
"984","2994","Skirt Alex ""Silent Seekers""","129","0"
"984","2995","Skirt Alex ""Silent Seekers""","129","1"
"984","2996","Skirt Alex ""Silent Seekers""","129","0"
"986","2962","Frida Cardigan ""New Day""","129","1"
"986","2963","Frida Cardigan ""New Day""","129","0"
"986","2964","Frida Cardigan ""New Day""","129","0"
"986","2965","Frida Cardigan ""New Day""","129","0"
"986","2966","Frida Cardigan ""New Day""","129","1"
"987","2967","Frida Cardigan ""Depth""","129","1"
"987","2968","Frida Cardigan ""Depth""","129","0"
"987","2969","Frida Cardigan ""Depth""","129","1"
"987","2970","Frida Cardigan ""Depth""","129","0"
"987","2971","Frida Cardigan ""Depth""","129","0"
"988","2972","Frida Cardigan ""Early Evening Flowing into Fall""","129","0"
"988","2973","Frida Cardigan ""Early Evening Flowing into Fall""","129","0"
"988","2974","Frida Cardigan ""Early Evening Flowing into Fall""","129","2"
"988","2975","Frida Cardigan ""Early Evening Flowing into Fall""","129","1"
"988","2976","Frida Cardigan ""Early Evening Flowing into Fall""","129","1"
"989","3012","Jackie Legging ""Whisper""","109","0"
"989","3013","Jackie Legging ""Whisper""","109","1"
"989","3014","Jackie Legging ""Whisper""","109","0"
"989","3015","Jackie Legging ""Whisper""","109","0"
"989","3016","Jackie Legging ""Whisper""","109","1"
"990","3017","Jackie Legging ""New Day""","109","1"
"990","3018","Jackie Legging ""New Day""","109","1"
"990","3019","Jackie Legging ""New Day""","109","0"
"990","3020","Jackie Legging ""New Day""","109","1"
"990","3021","Jackie Legging ""New Day""","109","1"
"992","3032","Carla Palazzo ""Depth""","169","0"
"992","3033","Carla Palazzo ""Depth""","169","1"
"992","3034","Carla Palazzo ""Depth""","169","1"
"992","3035","Carla Palazzo ""Depth""","169","1"
"992","3036","Carla Palazzo ""Depth""","169","0"
"994","","Vivienne Scarf ""Lapinx""","49","3"
"996","","Vivienne Scarf ""Horizon""","49","4"
"997","","Vivienne Scarf ""New Day""","49","6"
"998","","Vivienne Scarf ""Whisper""","49","3"
"999","","Vivienne Scarf ""Wisdom Keepers""","49","4"
"1006","3067","Kate Dress ""Wisdom Keepers""","149","2"
"1006","3068","Kate Dress ""Wisdom Keepers""","149","2"
"1006","3069","Kate Dress ""Wisdom Keepers""","149","1"
"1006","3070","Kate Dress ""Wisdom Keepers""","149","2"
"1006","3071","Kate Dress ""Wisdom Keepers""","149","1"
"1010","2977","Frida Cardigan ""Giving Thanks""","129","0"
"1010","2978","Frida Cardigan ""Giving Thanks""","129","1"
"1010","2979","Frida Cardigan ""Giving Thanks""","129","1"
"1010","2980","Frida Cardigan ""Giving Thanks""","129","0"
"1010","2981","Frida Cardigan ""Giving Thanks""","129","0"
"1012","2982","Frida Cardigan ""Northern Keepers""","129","1"
"1012","2983","Frida Cardigan ""Northern Keepers""","129","1"
"1012","2984","Frida Cardigan ""Northern Keepers""","129","0"
"1012","2985","Frida Cardigan ""Northern Keepers""","129","0"
"1012","2986","Frida Cardigan ""Northern Keepers""","129","1"
"1016","3002","Skirt Alex ""Depth""","129","0"
"1016","3003","Skirt Alex ""Depth""","129","1"
"1016","3004","Skirt Alex ""Depth""","129","1"
"1016","3005","Skirt Alex ""Depth""","129","1"
"1016","3006","Skirt Alex ""Depth""","129","1"
"1018","3122","Jeanne Dress ""Horizon""","139","1"
"1018","3123","Jeanne Dress ""Horizon""","139","1"
"1018","3124","Jeanne Dress ""Horizon""","139","2"
"1018","3125","Jeanne Dress ""Horizon""","139","0"
"1018","3126","Jeanne Dress ""Horizon""","139","0"
"1020","2508","Suede Moccasins for Men","0","3"
"1020","2512","Suede Moccasins for Men","0","2"
"1020","7186","Suede Moccasins for Men","0","0"
"1020","7187","Suede Moccasins for Men","0","0"
"1020","7188","Suede Moccasins for Men","0","2"
"1020","7189","Suede Moccasins for Men","0","0"
"1020","7190","Suede Moccasins for Men","0","0"
"1020","7191","Suede Moccasins for Men","0","2"
"1020","7192","Suede Moccasins for Men","0","3"
"1020","7193","Suede Moccasins for Men","0","3"
"1021","2520","Suede Moccasins for Women","64","2"
"1021","2521","Suede Moccasins for Women","64","1"
"1021","2522","Suede Moccasins for Women","64","2"
"1021","2523","Suede Moccasins for Women","64","1"
"1021","2524","Suede Moccasins for Women","64","2"
"1021","2538","Suede Moccasins for Women","64","0"
"1021","2539","Suede Moccasins for Women","64","0"
"1029","2618","Mousecassins for Babies","40","2"
"1029","2619","Mousecassins for Babies","40","1"
"1029","2620","Mousecassins for Babies","40","1"
"1029","2621","Mousecassins for Babies","40","2"
"1029","2622","Mousecassins for Babies","40","3"
"1031","2633","Suede Moccasins for Women","0","2"
"1031","2635","Suede Moccasins for Women","0","0"
"1031","2637","Suede Moccasins for Women","0","2"
"1031","2638","Suede Moccasins for Women","0","3"
"1031","7196","Suede Moccasins for Women","0","0"
"1031","7197","Suede Moccasins for Women","0","2"
"1031","7198","Suede Moccasins for Women","0","2"
"1031","7829","Suede Moccasins for Women","0","1"
"1032","2639","Suede Moccasins for Women","114","0"
"1032","2640","Suede Moccasins for Women","114","1"
"1032","2641","Suede Moccasins for Women","114","0"
"1032","2642","Suede Moccasins for Women","114","0"
"1032","2643","Suede Moccasins for Women","114","0"
"1032","2644","Suede Moccasins for Women","114","0"
"1032","2645","Suede Moccasins for Women","114","1"
"1034","7041","Suede Moccasins for Women","61","1"
"1034","7042","Suede Moccasins for Women","61","1"
"1034","7043","Suede Moccasins for Women","61","2"
"1034","7044","Suede Moccasins for Women","61","2"
"1034","7045","Suede Moccasins for Women","61","2"
"1034","7199","Suede Moccasins for Women","61","0"
"1034","7200","Suede Moccasins for Women","61","0"
"1035","2667","Suede Moccasins for Junior","48","1"
"1035","2668","Suede Moccasins for Junior","48","2"
"1035","2669","Suede Moccasins for Junior","48","1"
"1035","2670","Suede Moccasins for Junior","48","2"
"1035","2671","Suede Moccasins for Junior","48","1"
"1035","2672","Suede Moccasins for Junior","48","2"
"1036","2679","Suede Moccasins for Children","44","2"
"1036","2680","Suede Moccasins for Children","44","1"
"1036","2681","Suede Moccasins for Children","44","2"
"1036","2682","Suede Moccasins for Children","44","2"
"1037","2689","Suede Moccasins for Babies","40","1"
"1037","2690","Suede Moccasins for Babies","40","2"
"1037","2691","Suede Moccasins for Babies","40","2"
"1037","2692","Suede Moccasins for Babies","40","2"
"1037","2693","Suede Moccasins for Babies","40","1"
"1039","2705","Suede Moccasins for Women","114","1"
"1039","2706","Suede Moccasins for Women","114","1"
"1039","7201","Suede Moccasins for Women","114","0"
"1039","7202","Suede Moccasins for Women","114","0"
"1039","7203","Suede Moccasins for Women","114","0"
"1039","7204","Suede Moccasins for Women","114","0"
"1039","7205","Suede Moccasins for Women","114","0"
"1040","2708","Suede Moccasins for Women","114","1"
"1040","2711","Suede Moccasins for Women","114","0"
"1040","2712","Suede Moccasins for Women","114","1"
"1040","7206","Suede Moccasins for Women","114","0"
"1040","7207","Suede Moccasins for Women","114","0"
"1040","7208","Suede Moccasins for Women","114","0"
"1040","7209","Suede Moccasins for Women","114","0"
"1042","2722","Leather Moccasins for Women","120","2"
"1042","2723","Leather Moccasins for Women","120","0"
"1042","2724","Leather Moccasins for Women","120","1"
"1042","2725","Leather Moccasins for Women","120","2"
"1042","2726","Leather Moccasins for Women","120","0"
"1042","2728","Leather Moccasins for Women","120","1"
"1042","7210","Leather Moccasins for Women","120","2"
"1044","2744","Leather Moccasins for Men","0","2"
"1044","2745","Leather Moccasins for Men","0","0"
"1044","2746","Leather Moccasins for Men","0","3"
"1044","2748","Leather Moccasins for Men","0","3"
"1044","2749","Leather Moccasins for Men","0","2"
"1044","5997","Leather Moccasins for Men","0","0"
"1044","7216","Leather Moccasins for Men","0","1"
"1044","7217","Leather Moccasins for Men","0","0"
"1044","7218","Leather Moccasins for Men","0","0"
"1044","7219","Leather Moccasins for Men","0","2"
"1045","2761","Leather Moccasins for Women","98","1"
"1045","2763","Leather Moccasins for Women","98","0"
"1045","2764","Leather Moccasins for Women","98","0"
"1045","2765","Leather Moccasins for Women","98","2"
"1045","2766","Leather Moccasins for Women","98","2"
"1045","2767","Leather Moccasins for Women","98","2"
"1045","7220","Leather Moccasins for Women","98","1"
"1046","2775","Suede Moccasins for Juniors","66","1"
"1046","2776","Suede Moccasins for Juniors","66","1"
"1046","2777","Suede Moccasins for Juniors","66","0"
"1046","2779","Suede Moccasins for Juniors","66","1"
"1046","2780","Suede Moccasins for Juniors","66","1"
"1046","7221","Suede Moccasins for Juniors","66","0"
"1059","2867","Kimono ""Silent Seekers""","109","6"
"1060","","Nina Tablecloth ""Depth""","119","3"
"1061","","Nina Tablecloth ""Silent Seekers""","119","3"
"1063","","Nino Place Mats ""Silent Seekers""","15","4"
"1066","3212","Yoko Cape Tunic ""Lapinx""","129","0"
"1066","3213","Yoko Cape Tunic ""Lapinx""","129","1"
"1066","3214","Yoko Cape Tunic ""Lapinx""","129","1"
"1066","3215","Yoko Cape Tunic ""Lapinx""","129","0"
"1066","3216","Yoko Cape Tunic ""Lapinx""","129","0"
"1067","2883","Cassatt Vest ""Depth""","119","0"
"1067","2884","Cassatt Vest ""Depth""","119","1"
"1067","2885","Cassatt Vest ""Depth""","119","1"
"1067","2886","Cassatt Vest ""Depth""","119","0"
"1067","2887","Cassatt Vest ""Depth""","119","0"
"1076","3378","Ballerina Slippers","96","2"
"1076","3382","Ballerina Slippers","96","4"
"1076","3383","Ballerina Slippers","96","3"
"1076","7224","Ballerina Slippers","96","0"
"1076","7225","Ballerina Slippers","96","2"
"1076","7226","Ballerina Slippers","96","2"
"1078","3396","Ballerina Slippers","96","3"
"1078","3401","Ballerina Slippers","96","2"
"1078","7227","Ballerina Slippers","96","2"
"1078","7228","Ballerina Slippers","96","4"
"1078","7229","Ballerina Slippers","96","2"
"1078","7230","Ballerina Slippers","96","3"
"1079","3408","Ballerina Slippers","96","1"
"1079","3413","Ballerina Slippers","96","1"
"1079","7231","Ballerina Slippers","96","0"
"1079","7232","Ballerina Slippers","96","0"
"1079","7233","Ballerina Slippers","96","1"
"1079","7234","Ballerina Slippers","96","2"
"1081","3432","Ballerina Slippers","96","1"
"1081","3433","Ballerina Slippers","96","1"
"1081","3436","Ballerina Slippers","96","1"
"1081","3437","Ballerina Slippers","96","2"
"1081","7240","Ballerina Slippers","96","1"
"1081","7241","Ballerina Slippers","96","2"
"1082","3444","Ballerina Slippers","96","2"
"1082","3445","Ballerina Slippers","96","0"
"1082","3448","Ballerina Slippers","96","0"
"1082","3449","Ballerina Slippers","96","0"
"1082","7242","Ballerina Slippers","96","0"
"1082","7243","Ballerina Slippers","96","0"
"1083","3456","Ballerina Slippers","96","2"
"1083","3461","Ballerina Slippers","96","0"
"1083","7244","Ballerina Slippers","96","0"
"1083","7245","Ballerina Slippers","96","0"
"1083","7246","Ballerina Slippers","96","0"
"1083","7247","Ballerina Slippers","96","0"
"1084","3468","Ballerina Slippers","96","2"
"1084","3469","Ballerina Slippers","96","1"
"1084","3470","Ballerina Slippers","96","1"
"1084","3471","Ballerina Slippers","96","0"
"1084","3473","Ballerina Slippers","96","2"
"1084","7248","Ballerina Slippers","96","0"
"1089","6881","Buffalo Sage","0","10"
"1089","6882","Buffalo Sage","0","0"
"1089","6883","Buffalo Sage","0","18"
"1089","6884","Buffalo Sage","0","40"
"1089","6885","Buffalo Sage","0","0"
"1089","6886","Buffalo Sage","0","23"
"1089","7849","Buffalo Sage","0","0"
"1090","","Sweetgrass","12","34"
"1100","3656","Ladies Suede Moccasins","65","0"
"1100","3657","Ladies Suede Moccasins","65","1"
"1100","3661","Ladies Suede Moccasins","65","1"
"1100","7280","Ladies Suede Moccasins","65","0"
"1100","7281","Ladies Suede Moccasins","65","0"
"1100","7282","Ladies Suede Moccasins","65","0"
"1100","7283","Ladies Suede Moccasins","65","0"
"1100","7284","Ladies Suede Moccasins","65","0"
"1100","7285","Ladies Suede Moccasins","65","0"
"1101","3663","Leather Moccasins for Men","0","2"
"1101","3664","Leather Moccasins for Men","0","2"
"1101","3665","Leather Moccasins for Men","0","3"
"1101","3668","Leather Moccasins for Men","0","2"
"1101","3670","Leather Moccasins for Men","0","0"
"1101","6905","Leather Moccasins for Men","0","0"
"1101","7286","Leather Moccasins for Men","0","1"
"1101","7287","Leather Moccasins for Men","0","0"
"1101","7288","Leather Moccasins for Men","0","0"
"1101","7289","Leather Moccasins for Men","0","0"
"1102","3683","Suede Moccasins for Men","142","1"
"1102","3685","Suede Moccasins for Men","142","1"
"1102","3686","Suede Moccasins for Men","142","2"
"1102","3689","Suede Moccasins for Men","142","1"
"1102","3690","Suede Moccasins for Men","142","2"
"1102","7290","Suede Moccasins for Men","142","2"
"1102","7291","Suede Moccasins for Men","142","0"
"1102","7292","Suede Moccasins for Men","142","0"
"1102","7293","Suede Moccasins for Men","142","0"
"1102","7294","Suede Moccasins for Men","142","0"
"1105","3718","Suede Slippers for Men","0","1"
"1105","3719","Suede Slippers for Men","0","1"
"1105","3720","Suede Slippers for Men","0","1"
"1105","3721","Suede Slippers for Men","0","1"
"1105","3722","Suede Slippers for Men","0","0"
"1105","3723","Suede Slippers for Men","0","0"
"1105","3724","Suede Slippers for Men","0","0"
"1105","6907","Suede Slippers for Men","0","1"
"1105","7302","Suede Slippers for Men","0","0"
"1105","7303","Suede Slippers for Men","0","0"
"1112","3982","Ladies Mukluks","380","2"
"1112","7585","Ladies Mukluks","380","0"
"1112","7586","Ladies Mukluks","380","0"
"1112","7587","Ladies Mukluks","380","0"
"1112","7588","Ladies Mukluks","380","0"
"1112","7589","Ladies Mukluks","380","0"
"1112","7590","Ladies Mukluks","380","0"
"1112","7591","Ladies Mukluks","380","0"
"1112","7592","Ladies Mukluks","380","0"
"1114","3998","Ladies Mukluks","227","0"
"1114","3999","Ladies Mukluks","227","0"
"1114","4000","Ladies Mukluks","227","0"
"1114","4001","Ladies Mukluks","227","0"
"1114","4002","Ladies Mukluks","227","1"
"1114","4003","Ladies Mukluks","227","1"
"1114","4004","Ladies Mukluks","227","1"
"1114","4005","Ladies Mukluks","227","0"
"1114","4006","Ladies Mukluks","227","0"
"1117","3850","Mukluks for Men","300","2"
"1117","3851","Mukluks for Men","300","1"
"1117","3853","Mukluks for Men","300","0"
"1117","7548","Mukluks for Men","300","0"
"1117","7549","Mukluks for Men","300","0"
"1117","7550","Mukluks for Men","300","0"
"1117","7551","Mukluks for Men","300","0"
"1117","7552","Mukluks for Men","300","0"
"1117","7553","Mukluks for Men","300","0"
"1118","3862","Mukluks for Men","285","1"
"1118","3863","Mukluks for Men","285","1"
"1118","7554","Mukluks for Men","285","0"
"1118","7555","Mukluks for Men","285","0"
"1118","7556","Mukluks for Men","285","0"
"1118","7557","Mukluks for Men","285","0"
"1118","7558","Mukluks for Men","285","0"
"1118","7559","Mukluks for Men","285","0"
"1118","7560","Mukluks for Men","285","0"
"1132","4020","Crossbody City Bag, Bear Box","150","2"
"1132","4021","Crossbody City Bag, Bear Box","150","0"
"1132","4022","Crossbody City Bag, Bear Box","150","0"
"1142","4058","Wristlet, Raven","42","0"
"1142","4059","Wristlet, Raven","42","0"
"1142","4060","Wristlet, Raven","42","0"
"1142","4061","Wristlet, Raven","42","2"
"1142","4067","Wristlet, Raven","42","0"
"1142","4068","Wristlet, Raven","42","0"
"1159","","Bill Helin Raven Whale Pendant","70","2"
"1161","","Bill Helin Eagle Pendant","70","2"
"1163","","Bill Helin Hummingbird Earrings","75","2"
"1164","4134","Eagle Serving Set - (sold separately)","120","1"
"1164","4135","Eagle Serving Set - (sold separately)","120","1"
"1165","","Bookend Bear Frog","65","2"
"1187","5587","Chief Grinder Salt/Pepper/Herbs","80","1"
"1187","5589","Chief Grinder Salt/Pepper/Herbs","80","1"
"1187","5590","Chief Grinder Salt/Pepper/Herbs","80","0"
"1188","5600","Princess Grinder Salt/Pepper/Herbs","80","1"
"1188","5601","Princess Grinder Salt/Pepper/Herbs","80","0"
"1188","5602","Princess Grinder Salt/Pepper/Herbs","80","1"
"1200","","Bear Pendant","480","2"
"1293","","Horse Pendant/Brooch","210","2"
"1376","","Turtle Earrings","80","2"
"1380","","Turtle Earrings","48","3"
"1384","","Bear Paw Earrings","50","3"
"1385","","Bear Paw Earrings","35","4"
"1388","","Bear Paw Earrings","38","3"
"1411","6087","Leather Moccasins for Men","0","1"
"1411","6088","Leather Moccasins for Men","0","1"
"1411","6089","Leather Moccasins for Men","0","1"
"1411","7324","Leather Moccasins for Men","0","0"
"1411","7325","Leather Moccasins for Men","0","0"
"1411","7326","Leather Moccasins for Men","0","0"
"1411","7327","Leather Moccasins for Men","0","0"
"1411","7328","Leather Moccasins for Men","0","0"
"1411","7329","Leather Moccasins for Men","0","0"
"1414","6190","Suede Slippers for Men","104","1"
"1414","6191","Suede Slippers for Men","104","1"
"1414","6193","Suede Slippers for Men","104","1"
"1414","6196","Suede Slippers for Men","104","1"
"1414","7339","Suede Slippers for Men","104","3"
"1414","7340","Suede Slippers for Men","104","0"
"1414","7341","Suede Slippers for Men","104","0"
"1414","7342","Suede Slippers for Men","104","0"
"1414","7343","Suede Slippers for Men","104","0"
"1414","7344","Suede Slippers for Men","104.00","0"
"1417","6228","Ladies Suede Moccasins","62.00","1"
"1417","6229","Ladies Suede Moccasins","62.00","2"
"1417","6230","Ladies Suede Moccasins","62.00","1"
"1417","6233","Ladies Suede Moccasins","62.00","1"
"1417","6236","Ladies Suede Moccasins","62.00","1"
"1417","7345","Ladies Suede Moccasins","62.00","0"
"1417","7346","Ladies Suede Moccasins","62.00","0"
"1417","7347","Ladies Suede Moccasins","62.00","0"
"1417","7348","Ladies Suede Moccasins","62.00","0"
"1426","6379","Suede Moccasins for Men","0.00","4"
"1426","6380","Suede Moccasins for Men","0.00","4"
"1426","7371","Suede Moccasins for Men","0.00","0"
"1426","7372","Suede Moccasins for Men","0.00","0"
"1426","7373","Suede Moccasins for Men","0.00","0"
"1426","7374","Suede Moccasins for Men","0.00","1"
"1426","7375","Suede Moccasins for Men","0.00","0"
"1426","7532","Suede Moccasins for Men","0.00","1"
"1426","7533","Suede Moccasins for Men","0.00","0"
"1426","7534","Suede Moccasins for Men","0.00","0"
"1435","","Moose Halo Mug","11.00","4"
"1462","6462","Chesse Platter","92.00","1"
"1462","6463","Chesse Platter","92.00","1"
"1496","","Bill Helin Feather Pendant","70.00","2"
"1525","","Bear Paw Pendant","95.00","3"
"1526","","Bear Paw Pendant","50.00","2"
"1530","","Loop Bail for Pendant","40.00","2"
"1531","","Loop Bail for Pendant","25.00","2"
"1562","","Bear Earrings","230.00","2"
"1563","","Bear Earrings","240.00","2"
"1621","","Half Moon Earrings","95.00","2"
"1628","","Bear Paw/Feather Earrings","60.00","2"
"1629","","Bear Paw Earrings","50.00","3"
"1632","","Bear Paw Earrings","35.00","2"
"1644","","Oval Earrings","90.00","2"
"1646","","Stud Earrings","28.00","3"
"1663","6579","Ladies Mukluks","467.00","0"
"1663","6581","Ladies Mukluks","467.00","1"
"1663","6582","Ladies Mukluks","467.00","1"
"1663","7637","Ladies Mukluks","467.00","0"
"1663","7638","Ladies Mukluks","467.00","0"
"1663","7639","Ladies Mukluks","467.00","2"
"1663","7640","Ladies Mukluks","467.00","1"
"1663","7641","Ladies Mukluks","467.00","0"
"1663","7642","Ladies Mukluks","467.00","0"
"1774","","Stud Earrings","30.00","6"
"1775","","Stud Earrings","30.00","5"
"1776","","Stud Earrings","30.00","3"
"1777","","Stud Earrings","30.00","6"
"1782","","Stud Earrings","20.00","4"
"1783","","Stud Earrings","30.00","5"
"1788","","Stud Earrings","30.00","2"
"1789","","Stud Earrings","30.00","2"
"1791","","Stud Earrings","20.00","2"
"1794","","Stud Earrings","30.00","2"
"2242","","Bill Helin Hummingbird Pendant","70.00","2"
"2243","","Bill Helin Salmon Pendant","70.00","2"
"2244","","Bill Helin Hummingbird Earrings","75.00","3"
"2245","6599","Dorothy Grant Flap Bag","113.00","1"
"2245","6600","Dorothy Grant Flap Bag","113.00","1"
"2284","6614","Ladies Suede Moccasins","73.00","0"
"2284","6615","Ladies Suede Moccasins","73.00","2"
"2284","6616","Ladies Suede Moccasins","73.00","1"
"2284","6617","Ladies Suede Moccasins","73.00","1"
"2284","6618","Ladies Suede Moccasins","73.00","1"
"2284","7385","Ladies Suede Moccasins","73.00","0"
"2284","7386","Ladies Suede Moccasins","73.00","0"
"2284","7387","Ladies Suede Moccasins","73.00","0"
"2284","7388","Ladies Suede Moccasins","73.00","0"
"2408","6663","Kaplan Tank ""Wisdom Keepers""","129.00","1"
"2408","6664","Kaplan Tank ""Wisdom Keepers""","129.00","1"
"2408","6665","Kaplan Tank ""Wisdom Keepers""","129.00","0"
"2408","6666","Kaplan Tank ""Wisdom Keepers""","129.00","0"
"2408","6667","Kaplan Tank ""Wisdom Keepers""","129.00","1"
"2542","6670","Michelle Dress ""Wisdom Keepers""","129.00","1"
"2542","6671","Michelle Dress ""Wisdom Keepers""","129.00","0"
"2542","6672","Michelle Dress ""Wisdom Keepers""","129.00","1"
"2542","6673","Michelle Dress ""Wisdom Keepers""","129.00","0"
"2542","6674","Michelle Dress ""Wisdom Keepers""","129.00","0"
"2693","6712","Leather Moccasins for Babies","42.00","1"
"2693","6713","Leather Moccasins for Babies","42.00","1"
"2693","6714","Leather Moccasins for Babies","42.00","1"
"2693","7433","Leather Moccasins for Babies","42.00","0"
